epoch,split,pattern,target_sentiment_wf1,loss_total,loss_sentiment,loss_predictability,loss_variance,loss_covariance,target_effective_rank,target_std_mean,pattern_smooth_l1,centered_cosine,real_vs_shuffle_cosine_gap,centered_retrieval,chance,prediction_effective_rank,std_ratio,prediction_sentiment_wf1
2,validation,V,0.8516304436304437,2.5234804153442383,1.2621713876724243,0.08362483978271484,0.6512092351913452,0.5264750719070435,1.70497762809475,0.34860054584263334,0.08296160399913788,-0.009218684397637844,-0.0029231158550828695,0.008733624592423439,0.004366812227074236,3.6883103165622937,0.0767231211066246,0.4187363834422658
2,validation,AV,0.8516304436304437,2.5234804153442383,1.2621713876724243,0.08362483978271484,0.6512092351913452,0.5264750719070435,1.70497762809475,0.34860054584263334,0.08601880073547363,-0.009687334299087524,-0.0018646144308149815,0.0043668122962117195,0.004366812227074236,5.254223750351986,0.09551366418600082,0.4187363834422658
3,train,A,0.8687034100129539,1.9098033905029297,0.7993642687797546,0.06830261647701263,0.6756371259689331,0.36649924516677856,1.832526639810412,0.3241564690504899,0.06763099879026413,0.012890693731606007,0.00030798703664913774,0.0007788161747157574,0.000778816199376947,5.187670688372574,0.03691364452242851,0.39217339157284975
3,train,V,0.8687034100129539,1.9098033905029297,0.7993642687797546,0.06830261647701263,0.6756371259689331,0.36649924516677856,1.832526639810412,0.3241564690504899,0.06816446036100388,0.0791807621717453,0.01050816010683775,0.0,0.000778816199376947,2.6644184791306915,0.11116396635770798,0.39217339157284975
3,train,AV,0.8687034100129539,1.9098033905029297,0.7993642687797546,0.06830261647701263,0.6756371259689331,0.36649924516677856,1.832526639810412,0.3241564690504899,0.06911236047744751,0.09091588854789734,0.010476205497980118,0.0,0.000778816199376947,3.067680319328366,0.1405269205570221,0.39217339157284975
3,validation,A,0.8561497818833119,2.354391098022461,1.220431923866272,0.07165264338254929,0.6714999675750732,0.3908064663410187,1.8149872884692217,0.3282922236960668,0.06980656087398529,0.012007813900709152,-3.4682096156757325e-05,0.0043668122962117195,0.004366812227074236,6.010808350882568,0.03325450420379639,0.4187363834422658
3,validation,V,0.8561497818833119,2.354391098022461,1.220431923866272,0.07165264338254929,0.6714999675750732,0.3908064663410187,1.8149872884692217,0.3282922236960668,0.07140923291444778,-0.017510514706373215,-0.004553573206067085,0.013100436888635159,0.004366812227074236,2.751771935943605,0.08932958543300629,0.4187363834422658
3,validation,AV,0.8561497818833119,2.354391098022461,1.220431923866272,0.07165264338254929,0.6714999675750732,0.3908064663410187,1.8149872884692217,0.3282922236960668,0.07374213635921478,-0.02278580516576767,-0.003693719394505024,0.0043668122962117195,0.004366812227074236,3.4919523240376122,0.11282164603471756,0.4187363834422658
4,train,A,0.8670202703182478,1.8572664260864258,0.9082183241844177,0.05076645314693451,0.7192631959915161,0.17901834845542908,2.1639717701601713,0.2805154468662035,0.0503363199532032,0.019299736246466637,0.0005587862688116729,0.0007788161747157574,0.000778816199376947,5.1554768701645495,0.041580475866794586,0.39217339157284975
4,train,V,0.8670202703182478,1.8572664260864258,0.9082183241844177,0.05076645314693451,0.7192631959915161,0.17901834845542908,2.1639717701601713,0.2805154468662035,0.050788894295692444,0.08271995186805725,0.011177857406437397,0.0007788161747157574,0.000778816199376947,1.971409918036068,0.15099219977855682,0.46275631836762765
4,train,AV,0.8670202703182478,1.8572664260864258,0.9082183241844177,0.05076645314693451,0.7192631959915161,0.17901834845542908,2.1639717701601713,0.2805154468662035,0.05117414891719818,0.0870448499917984,0.011310229077935219,0.0007788161747157574,0.000778816199376947,2.0833549244300125,0.19155505299568176,0.5088895783366787
4,validation,A,0.8561497818833119,2.288687229156494,1.3289070129394531,0.053679101169109344,0.715705156326294,0.19039589166641235,2.1346868158814223,0.2840733571261702,0.05217960476875305,0.009986105374991894,-0.0001886304817162454,0.0,0.004366812227074236,5.917192670360203,0.03755824267864227,0.4187363834422658
4,validation,V,0.8561497818833119,2.288687229156494,1.3289070129394531,0.053679101169109344,0.715705156326294,0.19039589166641235,2.1346868158814223,0.2840733571261702,0.05373634025454521,-0.014098322950303555,-0.004484197590500116,0.013100436888635159,0.004366812227074236,2.012815794258877,0.12085665017366409,0.4395607728941063
4,validation,AV,0.8561497818833119,2.288687229156494,1.3289070129394531,0.053679101169109344,0.715705156326294,0.19039589166641235,2.1346868158814223,0.2840733571261702,0.05512135103344917,-0.021627141162753105,-0.003856648923829198,0.0043668122962117195,0.004366812227074236,2.412333465486751,0.15124276280403137,0.4395607728941063
5,train,A,0.8686949254847863,1.864006757736206,0.9121490716934204,0.05004028230905533,0.7203598022460938,0.18145751953125,2.1856551338029098,0.2794153702170666,0.050730712711811066,0.032115571200847626,0.0010833506239578128,0.0015576323494315147,0.000778816199376947,4.5814265246732,0.042528439313173294,0.39217339157284975
5,train,V,0.8686949254847863,1.864006757736206,0.9121490716934204,0.05004028230905533,0.7203598022460938,0.18145751953125,2.1856551338029098,0.2794153702170666,0.0500844307243824,0.10422743856906891,0.015735872089862823,0.0015576323494315147,0.000778816199376947,1.7473836079117204,0.16879284381866455,0.5625554639646194
5,train,AV,0.8686949254847863,1.864006757736206,0.9121490716934204,0.05004028230905533,0.7203598022460938,0.18145751953125,2.1856551338029098,0.2794153702170666,0.049305692315101624,0.10274412482976913,0.01609133370220661,0.0,0.000778816199376947,1.7774457221169957,0.21497857570648193,0.5963539701408506
5,validation,A,0.8516304436304437,2.295300006866455,1.3339511156082153,0.053283825516700745,0.7165462970733643,0.19151873886585236,2.1596779123746748,0.2832306895528843,0.05251444876194,0.010308368131518364,-0.00044190650805830956,0.0,0.004366812227074236,5.307979567662304,0.03814399614930153,0.4187363834422658
5,validation,V,0.8516304436304437,2.295300006866455,1.3339511156082153,0.053283825516700745,0.7165462970733643,0.19151873886585236,2.1596779123746748,0.2832306895528843,0.053568895906209946,-0.019855935126543045,-0.0058423783630132675,0.0043668122962117195,0.004366812227074236,1.780896365299883,0.1320209950208664,0.4126055880441845
5,validation,AV,0.8516304436304437,2.295300006866455,1.3339511156082153,0.053283825516700745,0.7165462970733643,0.19151873886585236,2.1596779123746748,0.2832306895528843,0.05376812815666199,-0.02739107795059681,-0.005010292399674654,0.008733624592423439,0.004366812227074236,2.063600607621659,0.16397921741008759,0.42004835366584525
6,train,A,0.8678489622875821,1.8319603204727173,0.8314546942710876,0.05626217648386955,0.6958706378936768,0.24837280809879303,2.066947805266039,0.30393589596036297,0.05799077823758125,0.042321160435676575,0.001664545270614326,0.0007788161747157574,0.000778816199376947,3.8145259650148415,0.04187566787004471,0.39217339157284975
6,train,V,0.8678489622875821,1.8319603204727173,0.8314546942710876,0.05626217648386955,0.6958706378936768,0.24837280809879303,2.066947805266039,0.30393589596036297,0.0555076003074646,0.1419660896062851,0.022335972636938095,0.0015576323494315147,0.000778816199376947,1.6229507937096694,0.17138312757015228,0.5684122162554733
6,train,AV,0.8678489622875821,1.8319603204727173,0.8314546942710876,0.05626217648386955,0.6958706378936768,0.24837280809879303,2.066947805266039,0.30393589596036297,0.05528814718127251,0.13686154782772064,0.02373076230287552,0.002336448524147272,0.000778816199376947,1.6157813280252913,0.21237656474113464,0.5664293977795553
6,validation,A,0.8561497818833119,2.2697057723999023,1.2531908750534058,0.06098548695445061,0.6910536885261536,0.26447588205337524,2.0427066933046536,0.308755489975046,0.06034904345870018,0.011907464824616909,-0.0006407200125977397,0.008733624592423439,0.004366812227074236,4.502278762524333,0.03689803555607796,0.4187363834422658
6,validation,V,0.8561497818833119,2.2697057723999023,1.2531908750534058,0.06098548695445061,0.6910536885261536,0.26447588205337524,2.0427066933046536,0.308755489975046,0.06112055480480194,-0.02026316151022911,-0.007804944179952145,0.0,0.004366812227074236,1.635078799982547,0.131277933716774,0.4154750599195044
6,validation,AV,0.8561497818833119,2.2697057723999023,1.2531908750534058,0.06098548695445061,0.6910536885261536,0.26447588205337524,2.0427066933046536,0.308755489975046,0.06148686632514,-0.0291106216609478,-0.007065347395837307,0.0,0.004366812227074236,1.8481891977389253,0.15910905599594116,0.4232009536357363
7,train,A,0.8653855519034558,1.7963608503341675,0.8255380392074585,0.05336502194404602,0.6936331987380981,0.2238246500492096,2.157882253501139,0.30618295398548967,0.05524224415421486,0.04903821274638176,0.001874280977062881,0.0015576323494315147,0.000778816199376947,3.3758961508034178,0.04380109906196594,0.39217339157284975
7,train,V,0.8653855519034558,1.7963608503341675,0.8255380392074585,0.05336502194404602,0.6936331987380981,0.2238246500492096,2.157882253501139,0.30618295398548967,0.05237399786710739,0.16745449602603912,0.024340825155377388,0.0007788161747157574,0.000778816199376947,1.5795324404960516,0.1882845163345337,0.5747433713577683
7,train,AV,0.8653855519034558,1.7963608503341675,0.8255380392074585,0.05336502194404602,0.6936331987380981,0.2238246500492096,2.157882253501139,0.30618295398548967,0.05247883498668671,0.15784978866577148,0.025853902101516724,0.004672897048294544,0.000778816199376947,1.539360131163056,0.22464428842067719,0.5523376676241396
7,validation,A,0.8561497818833119,2.2362570762634277,1.2478400468826294,0.058776579797267914,0.6882758736610413,0.24136459827423096,2.126474496431281,0.31154245566505534,0.05781848356127739,0.01566997915506363,-0.0006301822140812874,0.0043668122962117195,0.004366812227074236,4.011817438884907,0.03809795156121254,0.4187363834422658
7,validation,V,0.8561497818833119,2.2362570762634277,1.2478400468826294,0.058776579797267914,0.6882758736610413,0.24136459827423096,2.126474496431281,0.31154245566505534,0.05915147811174393,-0.01264153327792883,-0.008113705553114414,0.0,0.004366812227074236,1.5840649352872458,0.14294034242630005,0.41794871794871796
7,validation,AV,0.8561497818833119,2.2362570762634277,1.2478400468826294,0.058776579797267914,0.6882758736610413,0.24136459827423096,2.126474496431281,0.31154245566505534,0.059359773993492126,-0.02192242443561554,-0.007269725669175386,0.0,0.004366812227074236,1.750885497005782,0.16711445152759552,0.4310472082434699
8,train,A,0.8686949254847863,1.7725653648376465,0.8516607880592346,0.04777128994464874,0.7048965692520142,0.16823668777942657,2.366945515225239,0.29491487537284833,0.048874545842409134,0.05644714832305908,0.0019518466433510184,0.0031152646988630295,0.000778816199376947,3.0778606893733906,0.04739438742399216,0.39217339157284975
8,train,V,0.8686949254847863,1.7725653648376465,0.8516607880592346,0.04777128994464874,0.7048965692520142,0.16823668777942657,2.366945515225239,0.29491487537284833,0.04699939861893654,0.18209688365459442,0.02426758222281933,0.0031152646988630295,0.000778816199376947,1.5513874298118728,0.21172890067100525,0.5772324676493683
8,train,AV,0.8686949254847863,1.7725653648376465,0.8516607880592346,0.04777128994464874,0.7048965692520142,0.16823668777942657,2.366945515225239,0.29491487537284833,0.047439925372600555,0.17133143544197083,0.02616693079471588,0.003894080873578787,0.000778816199376947,1.487119439884173,0.2474859058856964,0.5617129350323564
8,validation,A,0.8561497818833119,2.2084712982177734,1.2744770050048828,0.05245831236243248,0.6997952461242676,0.1817406713962555,2.329289706918014,0.30001835068160776,0.050726111978292465,0.021203037351369858,-0.0005297633470036089,0.008733624592423439,0.004366812227074236,3.658951951060607,0.04112330079078674,0.4187363834422658
8,validation,V,0.8561497818833119,2.2084712982177734,1.2744770050048828,0.05245831236243248,0.6997952461242676,0.1817406713962555,2.329289706918014,0.30001835068160776,0.05314364656805992,-0.004455410409718752,-0.007635888643562794,0.0043668122962117195,0.004366812227074236,1.5528891019121578,0.15887987613677979,0.41794871794871796
8,validation,AV,0.8561497818833119,2.2084712982177734,1.2744770050048828,0.05245831236243248,0.6997952461242676,0.1817406713962555,2.329289706918014,0.30001835068160776,0.053505171090364456,-0.017559606581926346,-0.00693724537268281,0.0,0.004366812227074236,1.6831033335666765,0.18230466544628143,0.4284407864654778
9,train,A,0.86871827851308,1.7512860298156738,0.8163664937019348,0.050510063767433167,0.6909699440002441,0.19343945384025574,2.356015607436338,0.3088533011204351,0.051962222903966904,0.06715674698352814,0.0021245924290269613,0.002336448524147272,0.000778816199376947,2.8233126950126692,0.04761868715286255,0.39217339157284975
9,train,V,0.86871827851308,1.7512860298156738,0.8163664937019348,0.050510063767433167,0.6909699440002441,0.19343945384025574,2.356015607436338,0.3088533011204351,0.049771279096603394,0.19854889810085297,0.02464873343706131,0.0031152646988630295,0.000778816199376947,1.5902475976788975,0.20568051934242249,0.6039578050086718
9,train,AV,0.86871827851308,1.7512860298156738,0.8163664937019348,0.050510063767433167,0.6909699440002441,0.19343945384025574,2.356015607436338,0.3088533011204351,0.0497966893017292,0.18982291221618652,0.027416888624429703,0.002336448524147272,0.000778816199376947,1.4773330132544238,0.23954665660858154,0.6194558131518653
9,validation,A,0.8563775441779261,2.1896986961364746,1.2399760484695435,0.05594602972269058,0.6862339377403259,0.20754259824752808,2.3251614317406673,0.31359027419542945,0.053985387086868286,0.02950698509812355,-0.0004194813664071262,0.0043668122962117195,0.004366812227074236,3.3384879242530907,0.041321318596601486,0.4187363834422658
9,validation,V,0.8563775441779261,2.1896986961364746,1.2399760484695435,0.05594602972269058,0.6862339377403259,0.20754259824752808,2.3251614317406673,0.31359027419542945,0.056621212512254715,-0.0062642828561365604,-0.00723024969920516,0.008733624592423439,0.004366812227074236,1.608177548292045,0.15211260318756104,0.42004835366584525
9,validation,AV,0.8563775441779261,2.1896986961364746,1.2399760484695435,0.05594602972269058,0.6862339377403259,0.20754259824752808,2.3251614317406673,0.31359027419542945,0.05723148584365845,-0.023525672033429146,-0.006574248895049095,0.0,0.004366812227074236,1.6832924973479415,0.1735410988330841,0.42004835366584525
10,train,A,0.8678599707842777,1.7354240417480469,0.8187485933303833,0.04888676851987839,0.6932358741760254,0.1745528280735016,2.4736205664269453,0.30658863008000725,0.05024029314517975,0.07233323156833649,0.002262534573674202,0.0007788161747157574,0.000778816199376947,2.5308407774907358,0.0512862429022789,0.39217339157284975
10,train,V,0.8678599707842777,1.7354240417480469,0.8187485933303833,0.04888676851987839,0.6932358741760254,0.1745528280735016,2.4736205664269453,0.30658863008000725,0.04850330203771591,0.2019975334405899,0.02367430552840233,0.002336448524147272,0.000778816199376947,1.6097382403696059,0.2162613570690155,0.613590614661059
10,train,AV,0.8678599707842777,1.7354240417480469,0.8187485933303833,0.04888676851987839,0.6932358741760254,0.1745528280735016,2.4736205664269453,0.30658863008000725,0.047916702926158905,0.1974431574344635,0.027950063347816467,0.0015576323494315147,0.000778816199376947,1.428623568554452,0.2554493546485901,0.6271237001929282
10,validation,A,0.8561497818833119,2.1743953227996826,1.2430875301361084,0.05485297739505768,0.688205897808075,0.18824896216392517,2.434645806073032,0.31162018897701715,0.05249037966132164,0.038809049874544144,-0.00027119411970488727,0.0043668122962117195,0.004366812227074236,2.992627483067405,0.044038496911525726,0.4187363834422658
10,validation,V,0.8561497818833119,2.1743953227996826,1.2430875301361084,0.05485297739505768,0.688205897808075,0.18824896216392517,2.434645806073032,0.31162018897701715,0.055959369987249374,-0.011310795322060585,-0.006897886283695698,0.008733624592423439,0.004366812227074236,1.6485165209005188,0.15776829421520233,0.42004835366584525
10,validation,AV,0.8561497818833119,2.1743953227996826,1.2430875301361084,0.05485297739505768,0.688205897808075,0.18824896216392517,2.434645806073032,0.31162018897701715,0.05610918253660202,-0.03000805340707302,-0.0066622537560760975,0.0043668122962117195,0.004366812227074236,1.6152557394560774,0.18173055350780487,0.42773355676581487
11,train,A,0.8695097537596045,1.7252566814422607,0.823474109172821,0.047586437314748764,0.6980706453323364,0.15612544119358063,2.588186176677678,0.3017508661274211,0.04935644567012787,0.07466425746679306,0.0023357905447483063,0.0007788161747157574,0.000778816199376947,2.3143263202346116,0.05522295832633972,0.39217339157284975
11,train,V,0.8695097537596045,1.7252566814422607,0.823474109172821,0.047586437314748764,0.6980706453323364,0.15612544119358063,2.588186176677678,0.3017508661274211,0.04679296910762787,0.20399464666843414,0.022774457931518555,0.0015576323494315147,0.000778816199376947,1.6394743093138198,0.23005229234695435,0.596756347498936
11,train,AV,0.8695097537596045,1.7252566814422607,0.823474109172821,0.047586437314748764,0.6980706453323364,0.15612544119358063,2.588186176677678,0.3017508661274211,0.046609893441200256,0.2041037380695343,0.02772970125079155,0.0007788161747157574,0.000778816199376947,1.4198237935136009,0.2705458402633667,0.5971242718848669
11,validation,A,0.8561497818833119,2.162978172302246,1.2485709190368652,0.053014010190963745,0.6928684711456299,0.16852475702762604,2.5435551058945416,0.30695524651962636,0.05108218640089035,0.0448504202067852,-0.00014945227303542197,0.0043668122962117195,0.004366812227074236,2.734579792859901,0.046933989971876144,0.4187363834422658
11,validation,V,0.8561497818833119,2.162978172302246,1.2485709190368652,0.053014010190963745,0.6928684711456299,0.16852475702762604,2.5435551058945416,0.30695524651962636,0.053822021931409836,-0.01333988644182682,-0.006509677041321993,0.0043668122962117195,0.004366812227074236,1.6903154196750863,0.16559047996997833,0.41794871794871796
11,validation,AV,0.8561497818833119,2.162978172302246,1.2485709190368652,0.053014010190963745,0.6928684711456299,0.16852475702762604,2.5435551058945416,0.30695524651962636,0.05413781479001045,-0.03282720595598221,-0.006518079899251461,0.0,0.004366812227074236,1.6044517522562574,0.18991275131702423,0.426400759734093
12,train,A,0.8679172707272478,1.7199335098266602,0.7945830225944519,0.05140402168035507,0.6846030950546265,0.18934348225593567,2.5176696774026293,0.31522658854129254,0.05321017652750015,0.07813399285078049,0.0024450987111777067,0.0007788161747157574,0.000778816199376947,2.2047507636156243,0.05440554767847061,0.39217339157284975
12,train,V,0.8679172707272478,1.7199335098266602,0.7945830225944519,0.05140402168035507,0.6846030950546265,0.18934348225593567,2.5176696774026293,0.31522658854129254,0.050570227205753326,0.211039200425148,0.022281771525740623,0.0015576323494315147,0.000778816199376947,1.7325862832210506,0.21903112530708313,0.6420375764749222
12,train,AV,0.8679172707272478,1.7199335098266602,0.7945830225944519,0.05140402168035507,0.6846030950546265,0.18934348225593567,2.5176696774026293,0.31522658854129254,0.05043164640665054,0.21491166949272156,0.026778558269143105,0.0007788161747157574,0.000778816199376947,1.4838393437422472,0.2507939636707306,0.6757056753076796
12,validation,A,0.8518518518518519,2.160952091217041,1.22066068649292,0.05783286318182945,0.679110050201416,0.20334863662719727,2.481234278631285,0.3207220037471043,0.05531828850507736,0.04509676992893219,-0.0001420326589141041,0.0043668122962117195,0.004366812227074236,2.5797394661631605,0.04628737270832062,0.4187363834422658
12,validation,V,0.8518518518518519,2.160952091217041,1.22066068649292,0.05783286318182945,0.679110050201416,0.20334863662719727,2.481234278631285,0.3207220037471043,0.058501020073890686,-0.014123109169304371,-0.005631443578749895,0.0,0.004366812227074236,1.8317048337732778,0.15470324456691742,0.43771632960342344
12,validation,AV,0.8518518518518519,2.160952091217041,1.22066068649292,0.05783286318182945,0.679110050201416,0.20334863662719727,2.481234278631285,0.3207220037471043,0.05967928096652031,-0.03703831136226654,-0.005396176129579544,0.0,0.004366812227074236,1.7310187075290089,0.1732410490512848,0.4538380198548358
13,train,A,0.8670202703182478,1.7062968015670776,0.8118107914924622,0.047581009566783905,0.693049430847168,0.15385553240776062,2.6741648063697743,0.30677953941938374,0.04926386848092079,0.07858816534280777,0.002491213846951723,0.0007788161747157574,0.000778816199376947,2.073942836911408,0.05884440243244171,0.39217339157284975
13,train,V,0.8670202703182478,1.7062968015670776,0.8118107914924622,0.047581009566783905,0.693049430847168,0.15385553240776062,2.6741648063697743,0.30677953941938374,0.04686826840043068,0.21379677951335907,0.022396396845579147,0.0007788161747157574,0.000778816199376947,1.67000287947301,0.23305487632751465,0.6176598015323107
13,train,AV,0.8670202703182478,1.7062968015670776,0.8118107914924622,0.047581009566783905,0.693049430847168,0.15385553240776062,2.6741648063697743,0.30677953941938374,0.046610891819000244,0.21850623190402985,0.026509732007980347,0.0007788161747157574,0.000778816199376947,1.484229535036903,0.2627311050891876,0.6409807500118534
13,validation,A,0.8561497818833119,2.1473920345306396,1.2388770580291748,0.0537419319152832,0.6869789361953735,0.1677941232919693,2.6200181798431235,0.31285282920719915,0.051499221473932266,0.04952012747526169,-4.180784526397474e-05,0.0043668122962117195,0.004366812227074236,2.412009547584552,0.04976245388388634,0.4187363834422658
13,validation,V,0.8561497818833119,2.1473920345306396,1.2388770580291748,0.0537419319152832,0.6869789361953735,0.1677941232919693,2.6200181798431235,0.31285282920719915,0.05466104671359062,-0.013846410438418388,-0.0055295745842158794,0.0043668122962117195,0.004366812227074236,1.7813387754253889,0.16332031786441803,0.4258437438794059
13,validation,AV,0.8561497818833119,2.1473920345306396,1.2388770580291748,0.0537419319152832,0.6869789361953735,0.1677941232919693,2.6200181798431235,0.31285282920719915,0.05506553128361702,-0.03354737535119057,-0.005174363497644663,0.0,0.004366812227074236,1.7407829036035778,0.18035750091075897,0.4366776315789473
14,train,A,0.8703320436095964,1.6885026693344116,0.7887191772460938,0.04898953437805176,0.6844323873519897,0.16636155545711517,2.65074757992819,0.31540512285043504,0.050840191543102264,0.08238686621189117,0.0027821464464068413,0.0007788161747157574,0.000778816199376947,1.9226531408583516,0.061512820422649384,0.39217339157284975
14,train,V,0.8703320436095964,1.6885026693344116,0.7887191772460938,0.04898953437805176,0.6844323873519897,0.16636155545711517,2.65074757992819,0.31540512285043504,0.048312582075595856,0.2204974740743637,0.02407914772629738,0.0007788161747157574,0.000778816199376947,1.6013621952818833,0.23739129304885864,0.5911400354911358
14,train,AV,0.8703320436095964,1.6885026693344116,0.7887191772460938,0.04898953437805176,0.6844323873519897,0.16636155545711517,2.65074757992819,0.31540512285043504,0.04781583324074745,0.2270357459783554,0.027858689427375793,0.0,0.000778816199376947,1.4961942597875963,0.266347736120224,0.613519700010413
14,validation,A,0.8561497818833119,2.1309783458709717,1.216928243637085,0.05501168966293335,0.6785539388656616,0.18048447370529175,2.602948450531642,0.3212860761156575,0.05288074165582657,0.05318386107683182,9.194992344419006e-06,0.008733624592423439,0.004366812227074236,2.2162288870015345,0.05184881016612053,0.4187363834422658
14,validation,V,0.8561497818833119,2.1309783458709717,1.216928243637085,0.05501168966293335,0.6785539388656616,0.18048447370529175,2.602948450531642,0.3212860761156575,0.05605540797114372,-0.012885060161352158,-0.0055738892406225204,0.0043668122962117195,0.004366812227074236,1.7184576090372867,0.1662379950284958,0.4154750599195044
14,validation,AV,0.8561497818833119,2.1309783458709717,1.216928243637085,0.05501168966293335,0.6785539388656616,0.18048447370529175,2.602948450531642,0.3212860761156575,0.05609891563653946,-0.028882794082164764,-0.005048512481153011,0.0043668122962117195,0.004366812227074236,1.7492559603425097,0.18294690549373627,0.43446847473620664
15,train,A,0.8686949254847863,1.6802244186401367,0.7895015478134155,0.047467391937971115,0.6876968145370483,0.15555861592292786,2.7029020057446007,0.31213984736763256,0.049374423921108246,0.08443353325128555,0.0030433933716267347,0.0007788161747157574,0.000778816199376947,1.810670847345392,0.06592347472906113,0.39217339157284975
15,train,V,0.8686949254847863,1.6802244186401367,0.7895015478134155,0.047467391937971115,0.6876968145370483,0.15555861592292786,2.7029020057446007,0.31213984736763256,0.046678055077791214,0.22564974427223206,0.025011494755744934,0.0015576323494315147,0.000778816199376947,1.5616491788636588,0.24820078909397125,0.6333003350402266
15,train,AV,0.8686949254847863,1.6802244186401367,0.7895015478134155,0.047467391937971115,0.6876968145370483,0.15555861592292786,2.7029020057446007,0.31213984736763256,0.04634968936443329,0.23193320631980896,0.02946466952562332,0.0015576323494315147,0.000778816199376947,1.4715972377826583,0.2748109996318817,0.6528513178721844
15,validation,A,0.8561497818833119,2.1234216690063477,1.218932867050171,0.05402005836367607,0.6821157932281494,0.16835303604602814,2.655711062646532,0.31772298035837643,0.05154933035373688,0.0509602427482605,-1.7719758034218103e-05,0.0043668122962117195,0.004366812227074236,2.0664507377981844,0.055461183190345764,0.4187363834422658
15,validation,V,0.8561497818833119,2.1234216690063477,1.218932867050171,0.05402005836367607,0.6821157932281494,0.16835303604602814,2.655711062646532,0.31772298035837643,0.05519614368677139,-0.011341474018990993,-0.005156230181455612,0.0043668122962117195,0.004366812227074236,1.6963521316213206,0.17164115607738495,0.44085583290881303
15,validation,AV,0.8561497818833119,2.1234216690063477,1.218932867050171,0.05402005836367607,0.6821157932281494,0.16835303604602814,2.655711062646532,0.31772298035837643,0.05531470105051994,-0.02812856249511242,-0.004813404753804207,0.0043668122962117195,0.004366812227074236,1.7216860913741334,0.18665191531181335,0.47913314488656955
16,train,A,0.8679312757576365,1.6754628419876099,0.7861975431442261,0.04689653962850571,0.6902387142181396,0.15213005244731903,2.726569203092147,0.3095951818319782,0.0488644503057003,0.08610832691192627,0.003259856253862381,0.0015576323494315147,0.000778816199376947,1.7282801477587675,0.0701311007142067,0.39180094800847154
