seed,rate,sample_index,pattern,label,bb,bg,gb,gg,grand,content,slot,interaction,additive_sign_disagreement_fraction
66,0.1,179,AV,0.800000011920929,-0.04754151403903961,-0.04438139498233795,0.09297148883342743,0.08592384308576584,0.021743105724453926,-0.13540911674499512,-0.0019437633454799652,0.01020776480436325,0.0
66,0.1,181,AV,1.25,0.1510428488254547,0.11520553380250931,0.19660067558288574,0.16643857955932617,0.15732190012931824,-0.048395439982414246,-0.032999709248542786,-0.005675218999385834,0.0
66,0.1,182,TV,2.799999952316284,1.047959566116333,1.021414041519165,1.0211173295974731,1.0126947164535522,1.0257964134216309,0.017780780792236328,-0.017484188079833984,-0.01812291145324707,0.0
66,0.1,190,AT,2.4000000953674316,1.8349415063858032,1.816255807876587,1.8152621984481812,1.8012055158615112,1.8169163465499878,0.017364859580993652,-0.01637125015258789,-0.004629015922546387,0.0
66,0.1,192,AT,0.6000000238418579,0.998077392578125,0.9829967617988586,1.1507911682128906,1.1344753503799438,1.0665851831436157,-0.15209615230560303,-0.01569819450378418,0.00123518705368042,0.0
66,0.1,194,AV,-1.0,-0.42645400762557983,-0.36167603731155396,-0.43526893854141235,-0.3740941286087036,-0.39937326312065125,0.010616511106491089,0.06297639012336731,0.0036031603813171387,0.0
66,0.1,195,AV,-0.20000000298023224,0.22614407539367676,0.3144768178462982,0.12559545040130615,0.19801241159439087,0.2160571962594986,0.10850653052330017,0.0803748369216919,0.015915781259536743,0.0
66,0.1,197,TV,-0.6000000238418579,1.1152061223983765,1.0468077659606934,0.9471240043640137,0.951131284236908,1.0150673389434814,0.13187932968139648,-0.0321955680847168,-0.07240563631057739,0.0
66,0.1,199,AT,-1.7999999523162842,1.3340673446655273,1.3481972217559814,1.1128782033920288,1.1256661415100098,1.2302021980285645,0.22186005115509033,0.013458847999572754,0.0013419389724731445,0.0
66,0.1,209,AT,-1.2000000476837158,0.981770932674408,0.9620215892791748,0.9464766979217529,0.9283788800239563,0.954662024974823,0.03446853160858154,-0.018923640251159668,-0.0016515254974365234,0.0
66,0.1,212,AT,-1.399999976158142,0.5086995959281921,0.5096107125282288,0.4630087912082672,0.47092944383621216,0.48806214332580566,0.04218602180480957,0.00441586971282959,-0.007009536027908325,0.0
66,0.1,213,AV,3.0,-0.05438510328531265,-0.06634555757045746,-0.005581021308898926,-0.01948629319667816,-0.03644949570298195,-0.04783167317509651,-0.012932863086462021,0.00194481760263443,0.0
66,0.1,214,AV,-2.799999952316284,0.22821056842803955,0.3177967965602875,0.023566998541355133,0.10135660320520401,0.16773276031017303,0.21054190397262573,0.0836879163980484,0.011796623468399048,0.0
66,0.1,220,AT,2.200000047683716,1.8597145080566406,1.8360168933868408,1.8755648136138916,1.8591920137405396,1.8576220273971558,-0.01951277256011963,-0.020035147666931152,-0.007324814796447754,0.0
66,0.1,222,TV,-0.5,1.109009027481079,1.0079888105392456,0.8424465656280518,0.854433536529541,0.953469455242157,0.2100588083267212,-0.04451662302017212,-0.11300718784332275,0.0
66,0.1,225,AT,-2.200000047683716,0.867400050163269,0.8429914712905884,0.722252368927002,0.7113256454467773,0.7859923839569092,0.13840675354003906,-0.017667651176452637,-0.013481855392456055,0.0
66,0.1,230,TV,0.4000000059604645,-1.24683678150177,-1.1377594470977783,-0.999673068523407,-0.9979850649833679,-1.0955636501312256,-0.1934691071510315,0.055382609367370605,0.10738933086395264,0.0
66,0.1,232,TV,1.7999999523162842,1.8020950555801392,1.7859543561935425,1.7974811792373657,1.7874099016189575,1.7932350635528564,0.0015791654586791992,-0.013105988502502441,-0.0060694217681884766,0.0
66,0.1,236,AT,-1.399999976158142,1.0459882020950317,1.039702296257019,0.9097200036048889,0.9062832593917847,0.9754234552383423,0.1348435878753662,-0.004861354827880859,-0.0028491616249084473,0.0
66,0.1,238,TV,-2.0,0.7838925719261169,0.8092729449272156,0.7406131029129028,0.7661011815071106,0.7749699354171753,0.04322558641433716,0.025434255599975586,-0.00010770559310913086,0.0
66,0.1,239,AT,-2.200000047683716,1.178862452507019,1.207762360572815,0.967479944229126,0.9931814074516296,1.0868215560913086,0.2129817008972168,0.027300715446472168,0.0031984448432922363,0.0
66,0.1,245,TV,2.5999999046325684,1.6358883380889893,1.687814474105835,1.7972640991210938,1.7840508222579956,1.7262544631958008,-0.12880611419677734,0.019356369972229004,0.06513941287994385,0.0
66,0.1,252,TV,-0.25,-0.20616188645362854,-0.1611364185810089,-0.1576487123966217,-0.14480207860469818,-0.16743728518486023,-0.03242376446723938,0.028936058282852173,0.032178834080696106,0.0
66,0.1,254,TV,-1.399999976158142,0.915011465549469,0.9761547446250916,0.9573380947113037,0.9789524674415588,0.9568641781806946,-0.022562146186828613,0.04137885570526123,0.03952890634536743,0.0
66,0.1,257,AT,-1.0,0.9403417706489563,0.9394698143005371,0.7279850244522095,0.7282730937004089,0.8340174555778503,0.2117767333984375,-0.0002919435501098633,-0.0011600255966186523,0.0
66,0.1,258,TV,-2.200000047683716,0.8534253835678101,0.8651752471923828,0.7989822030067444,0.8161760568618774,0.8334397077560425,0.051721155643463135,0.014471828937530518,-0.005443990230560303,0.0
66,0.1,259,AV,2.799999952316284,0.031498491764068604,0.01287185400724411,0.10321745276451111,0.0871877372264862,0.058693885803222656,-0.073017418384552,-0.017328176647424698,-0.002596922218799591,0.0
66,0.1,260,AV,-1.399999976158142,0.8389466404914856,0.9310612678527832,0.6291307210922241,0.715917706489563,0.778764009475708,0.21247971057891846,0.08945077657699585,0.00532764196395874,0.0
66,0.1,267,TV,1.7999999523162842,1.7775217294692993,1.8026316165924072,1.8782548904418945,1.8630692958831787,1.830369472503662,-0.08058536052703857,0.00496220588684082,0.04029548168182373,0.0
66,0.1,272,AV,1.7999999523162842,-0.03810342401266098,-0.046650275588035583,0.06938908994197845,0.059947408735752106,0.0111456997692585,-0.10704509913921356,-0.008994266390800476,0.0008948296308517456,0.0
66,0.1,276,TV,-2.5999999046325684,0.6642109155654907,0.6650336980819702,0.5772301554679871,0.6005218625068665,0.6267491579055786,0.07574629783630371,0.012057304382324219,-0.022468924522399902,0.0
66,0.1,278,TV,-0.4000000059604645,-0.2803155779838562,-0.329805850982666,-0.44127702713012695,-0.43152284622192383,-0.37073034048080444,0.13133922219276428,-0.019868046045303345,-0.05924445390701294,0.0
66,0.1,281,TV,-2.0,-0.07857459038496017,-0.033183515071868896,-0.024613209068775177,-0.0034743212163448334,-0.034961409866809845,-0.04183528572320938,0.03326497972011566,0.024252187460660934,0.25
66,0.1,283,TV,1.3333333730697632,0.8153968453407288,0.8035880923271179,0.8480813503265381,0.8363747000694275,0.8258602619171143,-0.032735586166381836,-0.01175767183303833,-0.00010210275650024414,0.0
66,0.1,285,AV,1.25,0.5630888938903809,0.5209898352622986,0.5852785706520081,0.5451802015304565,0.5536344051361084,-0.023190021514892578,-0.041098713874816895,-0.0020006895065307617,0.0
66,0.1,287,AT,-1.399999976158142,1.249577283859253,1.2168911695480347,1.0346484184265137,1.0117342472076416,1.1282126903533936,0.2100428342819214,-0.02780020236968994,-0.009771943092346191,0.0
66,0.1,288,TV,-0.6000000238418579,1.0316025018692017,0.9411414265632629,0.8240015506744385,0.8252391219139099,0.9054961800575256,0.1617516279220581,-0.04461175203323364,-0.09169864654541016,0.0
66,0.1,291,AT,-2.5999999046325684,1.0244587659835815,1.068510890007019,0.8082517385482788,0.8558164834976196,0.93925940990448,0.21445071697235107,0.04580843448638916,-0.0035126209259033203,0.0
66,0.1,295,AV,-1.7999999523162842,0.5984430909156799,0.6954958438873291,0.39870187640190125,0.4836047887802124,0.5440614223480225,0.2058160901069641,0.09097784757614136,0.012149840593338013,0.0
66,0.1,298,AT,2.0,1.5208911895751953,1.5004935264587402,1.4880918264389038,1.4689737558364868,1.4946125745773315,0.03215956687927246,-0.019757986068725586,-0.001279592514038086,0.0
66,0.1,300,TV,-0.4000000059604645,1.104069709777832,1.0328667163848877,0.915052056312561,0.9380877614021301,0.9975190758705139,0.1418982744216919,-0.024083614349365234,-0.09423869848251343,0.0
66,0.1,307,TV,-2.200000047683716,1.497522234916687,1.4310755729675293,1.3078420162200928,1.3282451629638672,1.3911712169647217,0.14625537395477295,-0.023021697998046875,-0.08684980869293213,0.0
66,0.1,310,AT,-0.800000011920929,1.1586271524429321,1.124375581741333,0.9248805046081543,0.9036814570426941,1.0278911590576172,0.22722041606903076,-0.0277252197265625,-0.013052523136138916,0.0
66,0.1,311,AT,0.4000000059604645,-1.0285385847091675,-1.0321593284606934,-0.8192763924598694,-0.8318114876747131,-0.9279464483261108,-0.20480507612228394,-0.008077859878540039,0.008914351463317871,0.0
66,0.1,314,AV,-0.20000000298023224,-0.4205392599105835,-0.39438921213150024,-0.47504299879074097,-0.4558684527873993,-0.4364599883556366,0.057991474866867065,0.022662311792373657,0.006975501775741577,0.0
66,0.1,318,AT,2.0,1.486041784286499,1.4797141551971436,1.587904691696167,1.5829277038574219,1.534147024154663,-0.10253822803497314,-0.005652308464050293,-0.0013506412506103516,0.0
66,0.1,322,AV,-2.5999999046325684,0.37495875358581543,0.4649706780910492,0.1308099925518036,0.212101548910141,0.2957102656364441,0.24850896000862122,0.08565172553062439,0.008720368146896362,0.0
66,0.1,327,TV,-1.0,1.1520951986312866,1.0331413745880127,0.848945140838623,0.8518280982971191,0.971502423286438,0.2422316074371338,-0.05803549289703369,-0.12183678150177002,0.0
66,0.1,329,AV,0.5,0.07725007832050323,0.07049248367547989,0.13041219115257263,0.11520072817802429,0.09833887219429016,-0.0489351749420166,-0.010984532535076141,0.008453868329524994,0.0
66,0.1,332,TV,-1.600000023841858,0.7846198678016663,0.7331355214118958,0.6695924401283264,0.6731890439987183,0.7151342630386353,0.08748692274093628,-0.023943841457366943,-0.055080950260162354,0.0
66,0.1,334,TV,-0.4000000059604645,1.1650397777557373,1.143264889717102,1.020319938659668,1.0480273962020874,1.0941630601882935,0.11997866630554199,0.00296628475189209,-0.04948234558105469,0.0
66,0.1,338,TV,1.399999976158142,0.9949505925178528,0.9789127707481384,1.0022169351577759,0.9901723861694336,0.9915632009506226,-0.00926297903060913,-0.01404118537902832,-0.00399327278137207,0.0
66,0.1,339,AV,1.0,-0.6862772703170776,-0.7776740789413452,-0.6023693680763245,-0.6843029856681824,-0.6876559257507324,-0.08863949775695801,-0.08666515350341797,-0.009463191032409668,0.0
66,0.1,342,AT,0.20000000298023224,-0.16084074974060059,-0.1405617594718933,-0.08897566795349121,-0.0791948065161705,-0.11739324778318405,-0.0666160136461258,0.015029922127723694,0.010498128831386566,0.0
66,0.1,352,TV,-1.0,1.433603048324585,1.3263599872589111,1.1323164701461792,1.1421833038330078,1.2586157321929932,0.24273157119750977,-0.04868805408477783,-0.11710989475250244,0.0
66,0.1,353,AV,-0.6000000238418579,0.2565755844116211,0.3295743763446808,0.10194387286901474,0.1552630066871643,0.2108391970396042,0.16447152197360992,0.06315895915031433,0.019679658114910126,0.0
66,0.1,356,TV,-2.200000047683716,0.7174345254898071,0.7017623782157898,0.6346943378448486,0.6418558359146118,0.6739367246627808,0.07132333517074585,-0.004255354404449463,-0.022833645343780518,0.0
66,0.1,370,AV,-1.600000023841858,-0.16607996821403503,-0.0774712860584259,-0.1591286063194275,-0.0726332813501358,-0.11882828176021576,-0.005894683301448822,0.08755200356245041,0.002113357186317444,0.0
66,0.1,376,TV,-1.0,0.8328282237052917,0.76025390625,0.6252580881118774,0.6500707268714905,0.7171027660369873,0.15887665748596191,-0.023880839347839355,-0.09738695621490479,0.0
66,0.1,377,AT,0.800000011920929,1.3270353078842163,1.3218634128570557,1.3552416563034058,1.3519059419631958,1.339011549949646,-0.02912449836730957,-0.004253745079040527,-0.0018361806869506836,0.0
66,0.1,379,AV,-1.0,0.21396228671073914,0.30367496609687805,0.14784938097000122,0.23296606540679932,0.22461317479610443,0.06841090321540833,0.08741466701030731,0.00459599494934082,0.0
66,0.1,381,AV,-2.0,0.2644502520561218,0.35467368364334106,0.02629997581243515,0.10923261195421219,0.18866412341594696,0.24179567396640778,0.08657802641391754,0.0072907954454422,0.0
66,0.1,395,AV,-1.600000023841858,0.6965029835700989,0.7604326009750366,0.4713466167449951,0.5246004462242126,0.6132206916809082,0.23049429059028625,0.05859172344207764,0.010675787925720215,0.0
66,0.1,397,AT,-1.0,1.063026785850525,1.0723274946212769,1.1361128091812134,1.1423907279968262,1.1034644842147827,-0.07157456874847412,0.0077893733978271484,0.00302278995513916,0.0
66,0.1,413,AT,-1.2000000476837158,1.2705366611480713,1.2768172025680542,1.2116198539733887,1.2144060134887695,1.2433449029922485,0.06066393852233887,0.00453341007232666,0.0034943819046020508,0.0
66,0.1,415,TV,-1.7999999523162842,1.1485021114349365,1.0716784000396729,0.926196277141571,0.941148042678833,1.0218812227249146,0.17641806602478027,-0.030936002731323242,-0.09177547693252563,0.0
66,0.1,417,AV,-1.7999999523162842,-0.46363842487335205,-0.44987863302230835,-0.5411186814308167,-0.525730311870575,-0.4950914978981018,0.0766659677028656,0.014574110507965088,-0.001628577709197998,0.0
66,0.1,418,AT,-1.2000000476837158,0.848774254322052,0.8337750434875488,0.7134997248649597,0.7092618942260742,0.7763277292251587,0.12989377975463867,-0.009618520736694336,-0.010761380195617676,0.0
66,0.1,428,AV,-1.2000000476837158,-0.21719476580619812,-0.182728111743927,-0.228061705827713,-0.1917107105255127,-0.2049238234758377,0.009924769401550293,0.03540882468223572,-0.0018843412399291992,0.0
66,0.1,439,AT,-1.399999976158142,1.1948832273483276,1.1710572242736816,0.9834644198417664,0.9646869897842407,1.07852303981781,0.20889461040496826,-0.021301746368408203,-0.005048573017120361,0.0
66,0.1,444,AT,-0.800000011920929,-1.603690505027771,-1.5845003128051758,-1.557044506072998,-1.5359011888504028,-1.570284128189087,-0.0476226806640625,0.020166873931884766,-0.001953125,0.0
66,0.1,445,AV,0.6000000238418579,0.5442551374435425,0.4739081561565399,0.541513979434967,0.4687066078186035,0.507095992565155,0.003971397876739502,-0.07157719135284424,0.002460390329360962,0.0
66,0.1,446,AT,0.4000000059604645,0.38826704025268555,0.38992956280708313,0.553981602191925,0.5476217865943909,0.46994996070861816,-0.16170340776443481,-0.0023486316204071045,0.008022338151931763,0.0
66,0.1,448,AT,2.4000000953674316,1.8657437562942505,1.836439609527588,1.8338923454284668,1.8028730154037476,1.8347371816635132,0.03270888328552246,-0.030161619186401367,0.0017151832580566406,0.0
66,0.1,450,AV,-2.0,-0.27773183584213257,-0.1839815378189087,-0.30333033204078674,-0.21320867538452148,-0.24456310272216797,0.02741280198097229,0.09193599224090576,0.003628641366958618,0.0
66,0.1,452,AV,-2.799999952316284,0.4728889465332031,0.5412448644638062,0.25419479608535767,0.3140907287597656,0.39560484886169434,0.222924143075943,0.0641259253025055,0.008459985256195068,0.0
66,0.1,456,AV,-0.4000000059604645,0.2762753665447235,0.36491483449935913,0.11875493079423904,0.19608786702156067,0.23900824785232544,0.16317369043827057,0.08298622071743011,0.011306531727313995,0.0
66,0.1,462,AV,1.399999976158142,0.5426859259605408,0.5087479948997498,0.5572391152381897,0.5168120861053467,0.5313712954521179,-0.011308610439300537,-0.03718245029449463,0.006489098072052002,0.0
66,0.1,485,TV,2.0,0.6870355606079102,0.6981650590896606,0.7672469019889832,0.7508866786956787,0.725833535194397,-0.06646651029586792,-0.0026153922080993652,0.02748972177505493,0.0
66,0.1,490,TV,-0.6000000238418579,0.6796190738677979,0.5801641345024109,0.4130171537399292,0.4239785969257355,0.5241947770118713,0.21139377355575562,-0.04424673318862915,-0.11041638255119324,0.0
66,0.1,491,AV,2.4000000953674316,0.19303852319717407,0.1417587399482727,0.27681246399879456,0.23243537545204163,0.21101126074790955,-0.0872252881526947,-0.04782843589782715,-0.0069026947021484375,0.0
66,0.1,492,TV,-1.399999976158142,1.233086347579956,1.1328808069229126,0.9777514338493347,0.9814322590827942,1.0812877416610718,0.20339179039001465,-0.04826235771179199,-0.10388636589050293,0.0
66,0.1,495,AT,1.600000023841858,1.9166759252548218,1.9029455184936523,1.9655362367630005,1.9568326473236084,1.935497522354126,-0.05137372016906738,-0.011216998100280762,-0.005026817321777344,0.0
66,0.1,502,AV,-1.0,-0.30525046586990356,-0.2761448919773102,-0.4070248305797577,-0.38615453243255615,-0.3436436951160431,0.10589200258255005,0.02498793601989746,0.008235275745391846,0.0
66,0.1,512,AV,2.5999999046325684,0.2784930169582367,0.22992494702339172,0.34861594438552856,0.3056429922580719,0.2906692326068878,-0.07292050123214722,-0.045770496129989624,-0.005595117807388306,0.0
66,0.1,516,AT,-1.0,-0.10096181184053421,-0.09263817965984344,-0.09199541807174683,-0.08822470158338547,-0.09345503151416779,-0.006689935922622681,0.006047174334526062,0.004552915692329407,0.0
66,0.1,517,TV,1.399999976158142,1.6231666803359985,1.622711420059204,1.6816834211349487,1.668121576309204,1.6489207744598389,-0.05196332931518555,-0.007008552551269531,0.013106584548950195,0.0
66,0.1,520,AT,-0.25,1.2954378128051758,1.2919820547103882,1.0693554878234863,1.0647259950637817,1.180375337600708,0.2266693115234375,-0.004042625427246094,0.0011737346649169922,0.0
66,0.1,524,AT,0.20000000298023224,0.7903857231140137,0.7746555209159851,0.8661613464355469,0.8509344458580017,0.8205342888832092,-0.0760272741317749,-0.015478551387786865,-0.0005033016204833984,0.0
66,0.1,525,TV,1.2000000476837158,1.9296060800552368,1.910596489906311,1.9122956991195679,1.898503065109253,1.912750244140625,0.0147019624710083,-0.016401052474975586,-0.00521695613861084,0.0
66,0.1,527,TV,2.0,1.9656883478164673,1.9473743438720703,1.9629666805267334,1.9486280679702759,1.9561642408370972,0.0007338523864746094,-0.016326427459716797,-0.003975391387939453,0.0
66,0.1,529,AT,-2.0,-0.7058631777763367,-0.6871718764305115,-0.7115561962127686,-0.6920807957649231,-0.6991680264472961,0.005300939083099365,0.019083380699157715,-0.0007840991020202637,0.0
66,0.1,531,TV,-1.399999976158142,1.4809678792953491,1.366169810295105,1.157105565071106,1.1664774417877197,1.292680263519287,0.26177728176116943,-0.05271315574645996,-0.12416994571685791,0.0
66,0.1,532,TV,-1.600000023841858,0.7873497009277344,0.6916322112083435,0.5357832312583923,0.5452092289924622,0.6399936079978943,0.19899475574493408,-0.04314577579498291,-0.1051434874534607,0.0
66,0.1,535,TV,-2.799999952316284,1.2350051403045654,1.1167927980422974,0.9319174289703369,0.9462895393371582,1.0575013160705566,0.2367955446243286,-0.051920175552368164,-0.13258445262908936,0.0
66,0.1,536,AV,-0.6000000238418579,-0.577242910861969,-0.544946551322937,-0.6000969409942627,-0.5670439004898071,-0.5723326206207275,0.02247565984725952,0.03267467021942139,-0.000756680965423584,0.0
66,0.1,537,AT,-0.5,0.5219826102256775,0.5147936940193176,0.5137295722961426,0.5067557096481323,0.5143153667449951,0.008145511150360107,-0.007081389427185059,-0.00021505355834960938,0.0
66,0.1,538,TV,-1.7999999523162842,0.7602245807647705,0.7109311819076538,0.5810098052024841,0.6135807037353516,0.6664365530014038,0.13828259706497192,-0.008361279964447021,-0.08186429738998413,0.0
66,0.1,539,AT,0.800000011920929,-0.061286136507987976,-0.06347915530204773,0.1399657428264618,0.13000518083572388,0.03630140796303749,-0.19736811518669128,-0.006076790392398834,0.007767543196678162,0.0
66,0.1,550,TV,0.800000011920929,1.2714152336120605,1.3197498321533203,1.4318561553955078,1.4184608459472656,1.3603705167770386,-0.1295759677886963,0.01746964454650879,0.06172990798950195,0.0
66,0.1,551,AT,2.5,1.0192698240280151,1.0046660900115967,1.0526955127716064,1.0380656719207764,1.0286742448806763,-0.03341269493103027,-0.014616727828979492,2.6106834411621094e-05,0.0
66,0.1,554,TV,0.4000000059604645,0.15226057171821594,0.1323574185371399,0.1808503270149231,0.16148415207862854,0.15673811733722687,-0.0288582444190979,-0.019634664058685303,-0.0005369782447814941,0.0
66,0.1,556,AT,-1.0,0.8918221592903137,0.887705385684967,0.7075766921043396,0.7092263698577881,0.7990826368331909,0.18136221170425415,-0.0012335777282714844,-0.005766451358795166,0.0
66,0.1,560,AV,1.2000000476837158,0.4638880491256714,0.4625661373138428,0.4986470937728882,0.48839378356933594,0.47837376594543457,-0.03029334545135498,-0.00578761100769043,0.008931398391723633,0.0
66,0.1,564,AV,-1.399999976158142,0.15275579690933228,0.19714471697807312,0.09096762537956238,0.1319839358329773,0.14321301877498627,0.06347447633743286,0.04270261526107788,0.0033726096153259277,0.0
66,0.1,565,AT,-1.0,-0.6116745471954346,-0.5976120829582214,-0.751224935054779,-0.7314605116844177,-0.6729930639266968,0.136699378490448,0.01691347360610962,-0.005701959133148193,0.0
66,0.1,569,TV,-2.4000000953674316,1.2090694904327393,1.1608777046203613,1.0123615264892578,1.0382295846939087,1.1051346063613892,0.15967810153961182,-0.0111619234085083,-0.07405984401702881,0.0
66,0.1,570,AT,-0.20000000298023224,1.242597222328186,1.2469414472579956,1.1410222053527832,1.1350593566894531,1.1914050579071045,0.10672855377197266,-0.0008091926574707031,0.010307073593139648,0.0
66,0.1,571,AV,1.7999999523162842,-0.037807561457157135,-0.13094407320022583,0.05554107576608658,-0.0350448414683342,-0.0370638482272625,-0.09462393075227737,-0.09186121821403503,-0.0025505945086479187,0.0
