seed,rate,sample_index,pattern,label,t_minus1,t_minus_half,t_zero,t_half,normal,odd1,even1,oddhalf,evenhalf
66,0.1,167,TV,-2.5999999046325684,-1.3411848545074463,-1.3768925666809082,-1.408125400543213,-1.4326657056808472,-1.4502583742141724,-0.05453675985336304,0.012403786182403564,-0.027886569499969482,0.003346264362335205
66,0.1,170,AV,1.2000000476837158,0.5699915289878845,0.5732163786888123,0.5735836029052734,0.5708796381950378,0.5649949312210083,-0.0024982988834381104,-0.006090372800827026,-0.001168370246887207,-0.0015355944633483887
66,0.1,171,AT,-1.7999999523162842,-1.0135091543197632,-1.0138705968856812,-1.013245940208435,-1.010970950126648,-1.0063502788543701,0.003579437732696533,0.003316223621368408,0.0014498233795166016,0.0008251667022705078
66,0.1,179,AV,0.800000011920929,0.060534507036209106,0.06383492797613144,0.06359212845563889,0.0595652274787426,0.05171795189380646,-0.0044082775712013245,-0.0074658989906311035,-0.00213485024869442,-0.0018920507282018661
66,0.1,181,AV,1.25,0.09767726808786392,0.09956322610378265,0.10054879635572433,0.10060267895460129,0.09966306388378143,0.0009928978979587555,-0.001878630369901657,0.000519726425409317,-0.0004658438265323639
66,0.1,182,TV,2.799999952316284,1.0093990564346313,1.0163893699645996,1.0218744277954102,1.025895118713379,1.0285167694091797,0.00955885648727417,-0.0029165148735046387,0.0047528743743896484,-0.0007321834564208984
66,0.1,190,AT,2.4000000953674316,1.7940022945404053,1.7965989112854004,1.7981581687927246,1.798670768737793,1.7981345653533936,0.0020661354064941406,-0.0020897388458251953,0.001035928726196289,-0.0005233287811279297
66,0.1,192,AT,0.6000000238418579,0.9953072667121887,0.9977288842201233,0.9990594983100891,0.9992579817771912,0.9981935620307922,0.0014431476593017578,-0.002309083938598633,0.0007645487785339355,-0.0005660653114318848
66,0.1,194,AV,-1.0,0.24316701292991638,0.24442201852798462,0.24593478441238403,0.2476673126220703,0.2495228350162506,0.0031779110431671143,0.0004101395606994629,0.0016226470470428467,0.00010988116264343262
66,0.1,195,AV,-0.20000000298023224,-0.42905983328819275,-0.42721742391586304,-0.42420873045921326,-0.42014726996421814,-0.4152193069458008,0.006920263171195984,0.0020691603422164917,0.0035350769758224487,0.0005263835191726685
66,0.1,197,TV,-0.6000000238418579,-1.0502108335494995,-1.068542718887329,-1.0861021280288696,-1.1020234823226929,-1.115831732749939,-0.03281044960021973,0.0030808448791503906,-0.016740381717681885,0.0008190274238586426
66,0.1,199,AT,-1.7999999523162842,-1.3757209777832031,-1.374130129814148,-1.3711777925491333,-1.3659614324569702,-1.357478380203247,0.009121298789978027,0.004578113555908203,0.004084348678588867,0.0011320114135742188
66,0.1,209,AT,-1.2000000476837158,-0.9079747200012207,-0.9032305479049683,-0.9008264541625977,-0.9007513523101807,-0.9029573798179626,0.0025086700916290283,-0.0046395957469940186,0.0012395977973937988,-0.0011644959449768066
66,0.1,212,AT,-1.399999976158142,-0.49807876348495483,-0.49716442823410034,-0.49751198291778564,-0.49907076358795166,-0.5017729997634888,-0.0018471181392669678,-0.0024138987064361572,-0.0009531676769256592,-0.0006056129932403564
66,0.1,213,AV,3.0,-0.008762627840042114,-0.006313428282737732,-0.006208524107933044,-0.008459299802780151,-0.013026837259531021,-0.0021321047097444534,-0.004686208441853523,-0.0010729357600212097,-0.0011778399348258972
66,0.1,214,AV,-2.799999952316284,-0.4216567873954773,-0.4218142330646515,-0.41979819536209106,-0.41581782698631287,-0.41016194224357605,0.0057474225759506226,0.003888830542564392,0.0029982030391693115,0.0009821653366088867
66,0.1,220,AT,2.200000047683716,1.8096086978912354,1.812549114227295,1.8144525289535522,1.8152823448181152,1.8150107860565186,0.0027010440826416016,-0.002142786979675293,0.0013666152954101562,-0.000536799430847168
66,0.1,222,TV,-0.5,-1.0030310153961182,-1.0328584909439087,-1.0604610443115234,-1.0839264392852783,-1.1024858951568604,-0.049727439880371094,0.00770258903503418,-0.025533974170684814,0.0020685791969299316
66,0.1,225,AT,-2.200000047683716,-0.7816795706748962,-0.7794742584228516,-0.77875155210495,-0.7794092893600464,-0.7813369035720825,0.00017133355140686035,-0.0027566850185394287,3.248453140258789e-05,-0.0006902217864990234
66,0.1,230,TV,0.4000000059604645,-1.1521210670471191,-1.181626558303833,-1.2078664302825928,-1.2294255495071411,-1.246021032333374,-0.04694998264312744,0.008795380592346191,-0.023899495601654053,0.002340376377105713
66,0.1,232,TV,1.7999999523162842,1.7757397890090942,1.7793710231781006,1.7815184593200684,1.7822494506835938,1.781643271446228,0.0029517412185668945,-0.0028269290924072266,0.001439213752746582,-0.0007082223892211914
66,0.1,236,AT,-1.399999976158142,-1.0347083806991577,-1.0328993797302246,-1.031691551208496,-1.030924916267395,-1.0304070711135864,0.0021506547927856445,-0.0008661746978759766,0.000987231731414795,-0.0002205967903137207
66,0.1,238,TV,-2.0,-0.7719169855117798,-0.7698945999145508,-0.769560694694519,-0.7709736824035645,-0.7741214632987976,-0.0011022388935089111,-0.0034585297107696533,-0.0005395412445068359,-0.0008734464645385742
66,0.1,239,AT,-2.200000047683716,-1.2584744691848755,-1.2578469514846802,-1.2555850744247437,-1.251060962677002,-1.2436131238937378,0.007430672645568848,0.004541277885437012,0.0033929944038391113,0.0011311173439025879
66,0.1,245,TV,2.5999999046325684,1.6773135662078857,1.6653203964233398,1.6509077548980713,1.634460210800171,1.6164865493774414,-0.030413508415222168,-0.004007697105407715,-0.015430092811584473,-0.001017451286315918
66,0.1,252,TV,-0.25,0.16063642501831055,0.17159408330917358,0.1802687644958496,0.1866672933101654,0.19086885452270508,0.015116214752197266,-0.004516124725341797,0.007536605000495911,-0.0011380761861801147
66,0.1,254,TV,-1.399999976158142,-0.9423054456710815,-0.9296760559082031,-0.919378399848938,-0.9116132259368896,-0.9064474105834961,0.017929017543792725,-0.00499802827835083,0.009031414985656738,-0.0012662410736083984
66,0.1,257,AT,-1.0,-0.9463222622871399,-0.9450178146362305,-0.9435163140296936,-0.9413416385650635,-0.9379299283027649,0.0041961669921875,0.001390218734741211,0.001838088035583496,0.00033658742904663086
66,0.1,258,TV,-2.200000047683716,-0.8419561982154846,-0.8412446975708008,-0.8416376709938049,-0.8431441783905029,-0.8457339406013489,-0.001888871192932129,-0.0022073984146118164,-0.0009497404098510742,-0.0005567669868469238
66,0.1,259,AV,2.799999952316284,0.058885395526885986,0.06148412078619003,0.06218552589416504,0.06092546135187149,0.05766214430332184,-0.000611625611782074,-0.003911755979061127,-0.00027932971715927124,-0.0009807348251342773
66,0.1,260,AV,-1.399999976158142,-1.0233917236328125,-1.0248593091964722,-1.0234838724136353,-1.0193400382995605,-1.012466549873352,0.005462586879730225,0.0055547356605529785,0.0027596354484558105,0.0013841986656188965
66,0.1,267,TV,1.7999999523162842,1.794390082359314,1.7875570058822632,1.7792835235595703,1.7696731090545654,1.7588601112365723,-0.01776498556137085,-0.0026584267616271973,-0.008941948413848877,-0.0006684660911560059
66,0.1,272,AV,1.7999999523162842,0.03741785138845444,0.040560267865657806,0.040901053696870804,0.038344431668519974,0.03288481384515762,-0.002266518771648407,-0.0057497210800647736,-0.0011079180985689163,-0.0014487039297819138
66,0.1,276,TV,-2.5999999046325684,-0.6334881782531738,-0.6368825435638428,-0.641517698764801,-0.6473075747489929,-0.6541286706924438,-0.01032024621963501,-0.0022907257080078125,-0.005212515592575073,-0.0005773603916168213
66,0.1,278,TV,-0.4000000059604645,0.3156890273094177,0.3028984069824219,0.289247989654541,0.27523520588874817,0.26125282049179077,-0.027218103408813477,-0.0007770657539367676,-0.013831600546836853,-0.00018118321895599365
66,0.1,281,TV,-2.0,0.048684291541576385,0.05738857015967369,0.06400953233242035,0.0685674399137497,0.07112547755241394,0.011220593005418777,-0.004104647785425186,0.005589434877038002,-0.0010315272957086563
66,0.1,283,TV,1.3333333730697632,0.7964321970939636,0.7979668974876404,0.7985953688621521,0.7983172535896301,0.7971391677856445,0.0003534853458404541,-0.0018096864223480225,0.00017517805099487305,-0.0004532933235168457
66,0.1,285,AV,1.25,0.4667509198188782,0.4678432047367096,0.4684477150440216,0.46854519844055176,0.4680703282356262,0.0006597042083740234,-0.0010370910167694092,0.00035099685192108154,-0.0002535134553909302
66,0.1,287,AT,-1.399999976158142,-1.1341638565063477,-1.128401517868042,-1.1245605945587158,-1.122300624847412,-1.1212528944015503,0.006455481052398682,-0.0031477808952331543,0.0030504465103149414,-0.0007904767990112305
66,0.1,288,TV,-0.6000000238418579,-0.9585446715354919,-0.9829190373420715,-1.0054842233657837,-1.0249412059783936,-1.0407217741012573,-0.04108855128288269,0.005851000547409058,-0.02101108431816101,0.0015541017055511475
66,0.1,291,AT,-2.5999999046325684,-1.1478245258331299,-1.148931860923767,-1.1479408740997314,-1.1442086696624756,-1.1370903253555298,0.005367100238800049,0.005483448505401611,0.002361595630645752,0.0013706088066101074
66,0.1,295,AV,-1.7999999523162842,-0.7935372591018677,-0.793124794960022,-0.7904007434844971,-0.7854710221290588,-0.7784690856933594,0.00753408670425415,0.004397571086883545,0.0038268864154815674,0.001102834939956665
66,0.1,298,AT,2.0,1.454085350036621,1.4549980163574219,1.455249309539795,1.454834222793579,1.4537482261657715,-0.0001685619354248047,-0.0013325214385986328,-8.189678192138672e-05,-0.0003331899642944336
66,0.1,300,TV,-0.4000000059604645,-0.9967355132102966,-1.0184887647628784,-1.040511965751648,-1.061566710472107,-1.080625295639038,-0.04194489121437073,0.0018315613269805908,-0.021538972854614258,0.00048422813415527344
66,0.1,307,TV,-2.200000047683716,-1.3889188766479492,-1.4092037677764893,-1.4294018745422363,-1.4483760595321655,-1.465250849723816,-0.03816598653793335,0.0023170113563537598,-0.019586145877838135,0.0006119608879089355
66,0.1,310,AT,-0.800000011920929,-1.025389552116394,-1.0201427936553955,-1.0170232057571411,-1.0156195163726807,-1.015555739402771,0.0049169063568115234,-0.0034494400024414062,0.002261638641357422,-0.0008579492568969727
66,0.1,311,AT,0.4000000059604645,-0.9943202137947083,-0.9913687109947205,-0.9893541932106018,-0.987822949886322,-0.9862745404243469,0.004022836685180664,-0.0009431838989257812,0.0017728805541992188,-0.0002416372299194336
66,0.1,314,AV,-0.20000000298023224,0.42103374004364014,0.4236535429954529,0.42476335167884827,0.42434173822402954,0.42235422134399414,0.000660240650177002,-0.003069370985031128,0.0003440976142883301,-0.0007657110691070557
66,0.1,318,AT,2.0,1.504742980003357,1.5091803073883057,1.5120549201965332,1.5131819248199463,1.512336254119873,0.0037966370582580566,-0.003515303134918213,0.0020008087158203125,-0.0008738040924072266
66,0.1,322,AV,-2.5999999046325684,-0.550815224647522,-0.5520516037940979,-0.5505151152610779,-0.5464215278625488,-0.5400253534317017,0.005394935607910156,0.0050948262214660645,0.002815037965774536,0.0012785494327545166
66,0.1,327,TV,-1.0,-1.0454955101013184,-1.07969069480896,-1.1093661785125732,-1.132971167564392,-1.1503773927688599,-0.05244094133377075,0.01142972707748413,-0.026640236377716064,0.003035247325897217
66,0.1,329,AV,0.5,0.1418762505054474,0.14386309683322906,0.14324462413787842,0.13994786143302917,0.1339777708053589,-0.0039492398500442505,-0.005317613482475281,-0.001957617700099945,-0.001339145004749298
66,0.1,332,TV,-1.600000023841858,-0.7487117052078247,-0.7616487145423889,-0.7745073437690735,-0.7865985035896301,-0.7974700927734375,-0.024379193782806396,0.0014164447784423828,-0.012474894523620605,0.00038373470306396484
66,0.1,334,TV,-0.4000000059604645,-1.0914335250854492,-1.1012638807296753,-1.112441062927246,-1.1245383024215698,-1.1370763778686523,-0.022821426391601562,-0.0018138885498046875,-0.011637210845947266,-0.00046002864837646484
66,0.1,338,TV,1.399999976158142,0.9713357090950012,0.9738650918006897,0.9753010869026184,0.975651204586029,0.9749329090118408,0.0017985999584197998,-0.0021667778491973877,0.0008930563926696777,-0.0005429387092590332
66,0.1,339,AV,1.0,-0.885418176651001,-0.8846752047538757,-0.8827843070030212,-0.8797979950904846,-0.8758343458175659,0.004791915416717529,0.002158045768737793,0.0024386048316955566,0.0005477070808410645
66,0.1,342,AT,0.20000000298023224,-0.07305117696523666,-0.07060452550649643,-0.07074577361345291,-0.07339433580636978,-0.0783870592713356,-0.002667941153049469,-0.0049733445048332214,-0.001394905149936676,-0.001253657042980194
66,0.1,352,TV,-1.0,-1.3097913265228271,-1.3426263332366943,-1.3713963031768799,-1.3939790725708008,-1.4099889993667603,-0.05009883642196655,0.011506140232086182,-0.025676369667053223,0.0030936002731323242
66,0.1,353,AV,-0.6000000238418579,-0.37502816319465637,-0.3727618157863617,-0.36967557668685913,-0.36597371101379395,-0.3619697093963623,0.006529226899147034,0.0011766403913497925,0.0033940523862838745,0.00030781328678131104
66,0.1,356,TV,-2.200000047683716,-0.7122302651405334,-0.7169570326805115,-0.7221033573150635,-0.7275403141975403,-0.7331514358520508,-0.010460585355758667,-0.0005874931812286377,-0.005291640758514404,-0.00014531612396240234
66,0.1,370,AV,-1.600000023841858,-0.08638670295476913,-0.08635693043470383,-0.08552827686071396,-0.08390703052282333,-0.08156094700098038,0.0024128779768943787,0.0015544518828392029,0.0012249499559402466,0.0003962963819503784
66,0.1,376,TV,-1.0,-0.7273557186126709,-0.7488088607788086,-0.7710164785385132,-0.7926619052886963,-0.81270831823349,-0.042676299810409546,0.0009844601154327393,-0.021926522254943848,0.0002810955047607422
66,0.1,377,AT,0.800000011920929,1.3339191675186157,1.3364107608795166,1.3375972509384155,1.3374544382095337,1.335973858833313,0.0010273456573486328,-0.002650737762451172,0.0005218386650085449,-0.0006646513938903809
66,0.1,379,AV,-1.0,-0.4332192540168762,-0.43381640315055847,-0.43338027596473694,-0.431938499212265,-0.42959171533584595,0.0018137693405151367,0.0019747912883758545,0.0009389519691467285,0.0005028247833251953
66,0.1,381,AV,-2.0,-0.44773831963539124,-0.4494994878768921,-0.4484964907169342,-0.44493743777275085,-0.43909019231796265,0.004324063658714294,0.005082234740257263,0.0022810250520706177,0.001278027892112732
66,0.1,395,AV,-1.600000023841858,-0.7881385684013367,-0.7881592512130737,-0.786548376083374,-0.7836736440658569,-0.779991090297699,0.004073739051818848,0.002483546733856201,0.0022428035736083984,0.0006319284439086914
66,0.1,397,AT,-1.0,-1.1462403535842896,-1.1457979679107666,-1.1457464694976807,-1.1460775136947632,-1.1468044519424438,-0.00028204917907714844,-0.0007759332656860352,-0.00013977289199829102,-0.00019127130508422852
66,0.1,413,AT,-1.2000000476837158,-1.2574443817138672,-1.2522807121276855,-1.248610258102417,-1.2463454008102417,-1.245370626449585,0.006036877632141113,-0.002797245979309082,0.002967655658721924,-0.0007027983665466309
66,0.1,415,TV,-1.7999999523162842,-1.0532689094543457,-1.075576663017273,-1.0974347591400146,-1.1176173686981201,-1.1353024244308472,-0.04101675748825073,0.003149092197418213,-0.021020352840423584,0.0008377432823181152
66,0.1,417,AV,-1.7999999523162842,0.5153372883796692,0.5172234177589417,0.5168202519416809,0.5140523314476013,0.5088954567909241,-0.0032209157943725586,-0.004703879356384277,-0.001585543155670166,-0.0011823773384094238
66,0.1,418,AT,-1.2000000476837158,-0.7420347929000854,-0.738239049911499,-0.7366507053375244,-0.7371030449867249,-0.739467442035675,0.0012836754322052002,-0.004100412130355835,0.000568002462387085,-0.0010203421115875244
66,0.1,428,AV,-1.2000000476837158,0.16850760579109192,0.16997888684272766,0.17026928067207336,0.16938066482543945,0.16729721426963806,-0.0006051957607269287,-0.002366870641708374,-0.000299111008644104,-0.0005895048379898071
66,0.1,439,AT,-1.399999976158142,-1.1169112920761108,-1.1126155853271484,-1.1092997789382935,-1.1065824031829834,-1.1040029525756836,0.006454169750213623,-0.0011573433876037598,0.0030165910720825195,-0.00029921531677246094
66,0.1,444,AT,-0.800000011920929,1.5304319858551025,1.5314404964447021,1.5313280820846558,1.5300954580307007,1.5277528762817383,-0.001339554786682129,-0.0022356510162353516,-0.0006725192070007324,-0.0005601048469543457
66,0.1,445,AV,0.6000000238418579,0.3424334228038788,0.34219658374786377,0.3423052430152893,0.342761754989624,0.3435087502002716,0.0005376636981964111,0.0006658434867858887,0.00028258562088012695,0.00017392635345458984
66,0.1,446,AT,0.4000000059604645,0.4315207004547119,0.4338611960411072,0.434797465801239,0.4342941641807556,0.43223655223846436,0.0003579258918762207,-0.002918839454650879,0.00021648406982421875,-0.0007197856903076172
66,0.1,448,AT,2.4000000953674316,1.7778732776641846,1.7786165475845337,1.7783383131027222,1.777046799659729,1.7747628688812256,-0.0015552043914794922,-0.00202023983001709,-0.0007848739624023438,-0.0005066394805908203
66,0.1,450,AV,-2.0,0.015452072024345398,0.014837834984064102,0.015186455100774765,0.016505785286426544,0.018733780831098557,0.0016408544033765793,0.0019064713269472122,0.000833975151181221,0.00048535503447055817
66,0.1,452,AV,-2.799999952316284,-0.5877805948257446,-0.588832437992096,-0.5880349278450012,-0.5857800245285034,-0.5825406908988953,0.0026199519634246826,0.0028742849826812744,0.0015262067317962646,0.0007286965847015381
66,0.1,456,AV,-0.4000000059604645,-0.45846423506736755,-0.4583998918533325,-0.4567411541938782,-0.4536208510398865,-0.44927069544792175,0.0045967698097229,0.0028736889362335205,0.0023895204067230225,0.0007307827472686768
66,0.1,462,AV,1.399999976158142,0.48945868015289307,0.4887111783027649,0.4868982434272766,0.4840666651725769,0.4802544116973877,-0.0046021342277526855,-0.0020416975021362305,-0.002322256565093994,-0.0005093216896057129
66,0.1,485,TV,2.0,0.7021678686141968,0.697843611240387,0.692559003829956,0.6863937377929688,0.6794248819351196,-0.011371493339538574,-0.0017626285552978516,-0.0057249367237091064,-0.00044032931327819824
66,0.1,490,TV,-0.6000000238418579,-0.5843681693077087,-0.612398624420166,-0.6392987370491028,-0.6634862422943115,-0.6842566132545471,-0.04994422197341919,0.0049863457679748535,-0.025543808937072754,0.0013563036918640137
66,0.1,491,AV,2.4000000953674316,0.12162762880325317,0.1218443214893341,0.12176157534122467,0.12129127234220505,0.12028893828392029,-0.0006693452596664429,-0.0008032917976379395,-0.0002765245735645294,-0.00019377842545509338
66,0.1,492,TV,-1.399999976158142,-1.1341204643249512,-1.16270112991333,-1.1886833906173706,-1.210442304611206,-1.2274389266967773,-0.046659231185913086,0.007903695106506348,-0.02387058734893799,0.002111673355102539
66,0.1,495,AT,1.600000023841858,1.9196728467941284,1.923370599746704,1.9257442951202393,1.9267184734344482,1.926229476928711,0.0032783150672912598,-0.00279313325881958,0.0016739368438720703,-0.0006997585296630859
66,0.1,502,AV,-1.0,0.3203231394290924,0.32290855050086975,0.3237459063529968,0.32271915674209595,0.3197232484817505,-0.00029994547367095947,-0.0037227123975753784,-9.469687938690186e-05,-0.000932052731513977
66,0.1,512,AV,2.5999999046325684,0.209989994764328,0.210311621427536,0.21013915538787842,0.2094070315361023,0.20799770951271057,-0.0009961426258087158,-0.0011453032493591309,-0.0004522949457168579,-0.00027982890605926514
66,0.1,516,AT,-1.0,0.1489867866039276,0.15113964676856995,0.1521473228931427,0.15203583240509033,0.1508486270904541,0.0009309202432632446,-0.0022296160459518433,0.00044809281826019287,-0.000559583306312561
66,0.1,517,TV,1.399999976158142,1.6149269342422485,1.6143227815628052,1.6125988960266113,1.6097544431686401,1.6058017015457153,-0.0045626163482666016,-0.0022345781326293945,-0.0022841691970825195,-0.0005602836608886719
66,0.1,520,AT,-0.25,-1.263837218284607,-1.259864091873169,-1.2558804750442505,-1.2512609958648682,-1.2453179359436035,0.009259641170501709,0.0013028979301452637,0.004301548004150391,0.0003179311752319336
66,0.1,524,AT,0.20000000298023224,0.7863834500312805,0.7889048457145691,0.7902145385742188,0.7902935743331909,0.7891179919242859,0.0013672709465026855,-0.002463817596435547,0.0006943643093109131,-0.0006153285503387451
66,0.1,525,TV,1.2000000476837158,1.9056147336959839,1.9088196754455566,1.9105117321014404,1.9108338356018066,1.9099195003509521,0.002152383327484131,-0.002744615077972412,0.001007080078125,-0.0006849765777587891
66,0.1,527,TV,2.0,1.9414706230163574,1.9438799619674683,1.945351481437683,1.9459360837936401,1.945680856704712,0.002105116844177246,-0.0017757415771484375,0.0010280609130859375,-0.00044345855712890625
66,0.1,529,AT,-2.0,0.6611003279685974,0.6620866060256958,0.662115752696991,0.6611995697021484,0.6593603491783142,-0.0008699893951416016,-0.0018854141235351562,-0.00044351816177368164,-0.00047266483306884766
66,0.1,531,TV,-1.399999976158142,-1.350475788116455,-1.3865315914154053,-1.416999101638794,-1.4399795532226562,-1.4555727243423462,-0.05254846811294556,0.01397484540939331,-0.02672398090362549,0.0037435293197631836
66,0.1,532,TV,-1.600000023841858,-0.6961308717727661,-0.7230455279350281,-0.7487261891365051,-0.7717042565345764,-0.7913426756858826,-0.04760590195655823,0.004989415407180786,-0.02432936429977417,0.0013512969017028809
66,0.1,535,TV,-2.799999952316284,-1.0994160175323486,-1.1352145671844482,-1.1678705215454102,-1.1947832107543945,-1.2151774168014526,-0.057880699634552,0.010573804378509521,-0.029784321784973145,0.0028716325759887695
66,0.1,536,AV,-0.6000000238418579,0.5590408444404602,0.5604320764541626,0.5603461265563965,0.558793306350708,0.5557860136032104,-0.001627415418624878,-0.0029326975345611572,-0.0008193850517272949,-0.0007334351539611816
